,phrase,label,sentiment,subjectivity,language,count
Berliner Morgenpost,Berliner Morgenpost,ORG,0.0,0.0,de,1
Gemeinsame IT-Plattform,Gemeinsame IT-Plattform,ORG,0.0,0.0,de,1
Berlin Recycling,Berlin Recycling,ORG,0.0,0.0,de,1
Kommentar!,Kommentar!,ORG,0.0,0.0,de,1
WASSERSTOFF!,WASSERSTOFF!,ORG,0.0,0.0,de,1
... Frankfurt,... Frankfurt,ORG,0.0,0.0,de,1
Maschsee-Möwen!,Maschsee-Möwen!,ORG,-1.0,0.0,de,1
GTÜ,GTÜ,ORG,0.0,0.0,de,1
Unsere Sonne,Unsere Sonne,ORG,1.0,0.0,de,1
ARBÖ,ARBÖ,ORG,0.0,0.0,de,1
ESO,ESO,ORG,0.0,0.0,de,1
M. Kornmesser,M. Kornmesser,ORG,0.0,0.0,de,1
Boston Consulting,Boston Consulting,ORG,0.0,0.0,de,1
US-Nationalparks,US-Nationalparks,ORG,0.0,0.0,de,1
Outdoor-Oase,Outdoor-Oase,ORG,0.7,0.0,de,1
Dürre-Problem,Dürre-Problem,ORG,0.0,0.0,de,1
Torch,Torch,ORG,0.0,0.0,de,1
lei,lei,ORG,0.0,0.0,de,1
Boston Consulting Group,Boston Consulting Group,ORG,0.0,0.0,de,1
Nationalparkverwaltungen,Nationalparkverwaltungen,ORG,0.0,0.0,de,1
Daimler Trucks Brennstoffzellen-Strategie,Daimler Trucks Brennstoffzellen-Strategie,ORG,0.0,0.0,de,1
Deutsche Wetterdi,Deutsche Wetterdi,ORG,1.0,0.0,de,1
UV-Schutz,UV-Schutz,ORG,1.0,0.0,de,1
Berliner Bäder-Betrieben,Berliner Bäder-Betrieben,ORG,0.0,0.0,de,1
Nasser Start,Nasser Start,ORG,1.0,0.0,de,1
Extremwetterer,Extremwetterer,ORG,0.0,0.0,de,1
✔ Mallorca,✔ Mallorca,ORG,0.7,0.0,de,1
Sonne!,Sonne!,ORG,0.0,0.0,de,1
Freude,Freude,ORG,0.0,0.0,de,1
US-Weltraumbehörde,US-Weltraumbehörde,ORG,1.0,0.0,de,1
BBB,BBB,ORG,0.0,0.0,de,1
Smarte Hightech-Wabe,Smarte Hightech-Wabe,ORG,0.7,0.0,de,1
K… Potsdam,K… Potsdam,ORG,-1.0,0.0,de,1
Solares Geoengineering - Technofix,Solares Geoengineering - Technofix,ORG,0.0,0.0,de,1
Artensc,Artensc,ORG,-0.7,0.0,de,1
Pandemiesituation,Pandemiesituation,ORG,0.0,0.0,de,1
Beethovenfest Bonn,Beethovenfest Bonn,ORG,1.0,0.0,de,1
Festival | MaerzMusik,Festival | MaerzMusik,ORG,0.0,0.0,de,1
Wollen,Wollen,ORG,0.0,0.0,de,1
Freiburg II,Freiburg II,ORG,0.0,0.0,de,1
Los Muertos Crew,Los Muertos Crew,ORG,0.0,0.0,de,1
SpaceX,SpaceX,ORG,-1.0,0.0,de,1
bb,bb,ORG,0.0,0.0,de,1
Gut für Wirtschaft und Natur,Gut für Wirtschaft und Natur,ORG,0.5,0.0,de,1
Hochwasser-G,Hochwasser-G,ORG,0.0,0.0,de,1
University of California,University of California,ORG,0.0,0.0,de,1
Spektrum.de,Spektrum.de,ORG,0.0,0.0,de,1
Sammelbewegung,Sammelbewegung,ORG,0.0,0.0,de,1
Frühjahreszeit,Frühjahreszeit,ORG,0.0,0.0,de,1
Nationalen Aktionsplan,Nationalen Aktionsplan,ORG,0.0,0.0,de,1
Deutsche Wet,Deutsche Wet,ORG,0.0,0.0,de,1
Frank­furter,Frank­furter,ORG,0.0,0.0,de,1
Pattex-Partei,Pattex-Partei,ORG,0.0,0.0,de,1
Bank,Bank,ORG,-0.35,0.0,de,1
Deutschen Bank,Deutschen Bank,ORG,0.0,0.0,de,1
Gesundheitsministerium,Gesundheitsministerium,ORG,0.0,0.0,de,1
Hospiz St. Martin,Hospiz St. Martin,ORG,0.0,0.0,de,1
Polizei-Sportvereins Hannover,Polizei-Sportvereins Hannover,ORG,0.0,0.0,de,1
AMD,AMD,ORG,0.0,0.0,de,1
Quellwol,Quellwol,ORG,-0.7,0.0,de,1
SGE,SGE,ORG,0.0,0.0,de,1
Mainboardhersteller,Mainboardhersteller,ORG,0.0,0.0,de,1
Frankfurter Eintracht,Frankfurter Eintracht,ORG,1.0,0.0,de,1
Gehörlosen-Fanclubs,Gehörlosen-Fanclubs,ORG,0.0,0.0,de,1
CDU-Bundestagsabgeordneter,CDU-Bundestagsabgeordneter,ORG,0.0,0.0,de,1
Deutschlan… We use cookies and data to<,Deutschlan… We use cookies and data to<,ORG,0.0,0.0,de,1
Polizeisportverein,Polizeisportverein,ORG,0.0,0.0,de,1
Frankfurt,Frankfurt,ORG,-0.35,0.0,de,1
✔️,✔️,ORG,0.7,0.0,de,1
National Oceanic and Atmospheric Administration,National Oceanic and Atmospheric Administration,ORG,0.0,0.0,de,1
Pan… ORF Vorarlberg,Pan… ORF Vorarlberg,ORG,0.5,0.0,de,1
Editorial,Editorial,ORG,0.0,0.0,de,1
BIOS-Updates,BIOS-Updates,ORG,0.0,0.0,de,1
NOAA,NOAA,ORG,0.0,0.0,de,1
Hitze-Hotspots,Hitze-Hotspots,ORG,0.0,0.0,de,1
US-Wetterbehörde,US-Wetterbehörde,ORG,0.0,0.0,de,1
Berliner Unis,Berliner Unis,ORG,0.0,0.0,de,1
Adrenalinkicks & Natur,Adrenalinkicks & Natur,ORG,0.0,0.0,de,1
ERSPARNIS,ERSPARNIS,ORG,0.0,0.0,de,1
Autounfall +++ 50,Autounfall +++ 50,ORG,-0.35,0.0,de,1
PSV,PSV,ORG,0.0,0.0,de,1
Universität für Bodenkultur,Universität für Bodenkultur,ORG,0.0,0.0,de,1
EKHN,EKHN,ORG,-0.35,0.0,de,1
GFZ,GFZ,ORG,0.0,0.0,de,1
Zaun,Zaun,ORG,0.0,0.0,de,1
Deutschen Geoforschungszentrums,Deutschen Geoforschungszentrums,ORG,0.0,0.0,de,1
raja-ai… A,raja-ai… A,ORG,0.0,0.0,de,1
Siemianowice Slaskie,Siemianowice Slaskie,ORG,0.0,0.0,de,1
ZUMA Press,ZUMA Press,ORG,0.0,0.0,de,1
si,si,ORG,0.0,0.0,de,1
Ryzen 7000-Hitzeschäden,Ryzen 7000-Hitzeschäden,ORG,0.0,0.0,de,1
Fitch-Rating,Fitch-Rating,ORG,0.7,0.0,de,1
picture alliance,picture alliance,ORG,0.0,0.0,de,1
Deutschen … Barweiler,Deutschen … Barweiler,ORG,0.0,0.0,de,1
Ecuadors,Ecuadors,ORG,0.0,0.0,de,1
Badezimmerschrank,Badezimmerschrank,ORG,0.0,0.0,de,1
Sport Corner Ylläs,Sport Corner Ylläs,ORG,0.0,0.0,de,1
Sonne ☀️.,Sonne ☀️.,ORG,0.0,0.0,de,1
KZ-Gelände,KZ-Gelände,ORG,0.0,0.0,de,1
ContainerhafenDie,ContainerhafenDie,ORG,-1.0,0.0,de,1
Leibniz-Instituts für Wirtschaftsforsch,Leibniz-Instituts für Wirtschaftsforsch,ORG,0.0,0.0,de,1
deutschen Forschern,deutschen Forschern,ORG,0.0,0.0,de,1
Ladesäule,Ladesäule,ORG,0.7,0.0,de,1
Rennrodeln,Rennrodeln,ORG,0.0,0.0,de,1
Nationalrat,Nationalrat,ORG,0.0,0.0,de,1
Natur- und Umweltschützer,Natur- und Umweltschützer,ORG,0.0,0.0,de,1
Rhein-Main-Verkehrsverbund,Rhein-Main-Verkehrsverbund,ORG,-1.0,0.0,de,1
US-Schauspieler,US-Schauspieler,ORG,0.0,0.0,de,1
Klimaziel,Klimaziel,ORG,0.0,0.0,de,1
Verdammt!,Verdammt!,ORG,0.0,0.0,de,1
NATO-Ostflanke,NATO-Ostflanke,ORG,0.0,0.0,de,1
Dunkelkammer!,Dunkelkammer!,ORG,0.7,0.0,de,1
Polizeiinspektion Celle Celle Na,Polizeiinspektion Celle Celle Na,ORG,1.0,0.0,de,1
DWD… Die Menschen in,DWD… Die Menschen in,ORG,0.0,0.0,de,1
Roten Sonne,Roten Sonne,ORG,0.0,0.0,de,1
Beton»-Schauspieler Arcos,Beton»-Schauspieler Arcos,ORG,0.0,0.0,de,1
Outdoor-Marke Patagonia,Outdoor-Marke Patagonia,ORG,0.0,0.0,de,1
Temptation Island,Temptation Island,ORG,0.7,0.0,de,1
Patagonia,Patagonia,ORG,0.0,0.0,de,1
De… [+1028 chars,De… [+1028 chars,ORG,0.0,0.0,de,1
Glasfaser,Glasfaser,ORG,0.7,0.0,de,1
JWST,JWST,ORG,0.0,0.0,de,1
Die Linke,Die Linke,ORG,0.0,0.0,de,1
NASA-Sonde Voyager,NASA-Sonde Voyager,ORG,0.0,0.0,de,1
Cons,Cons,ORG,0.3333333333333333,0.0,de,1
Binge-Watching,Binge-Watching,ORG,0.0,0.0,de,1
Evolution,Evolution,ORG,0.0,0.0,de,1
Stadtg,Stadtg,ORG,0.7,0.0,de,1
Megaflut,Megaflut,ORG,0.0,0.0,de,1
Asurnipal / CC BY-SA,Asurnipal / CC BY-SA,ORG,0.0,0.0,de,1
Üstra  HAZ,Üstra  HAZ,ORG,0.0,0.0,de,1
Energie-Hilfsmilliarden,Energie-Hilfsmilliarden,ORG,0.0,0.0,de,1
Klima- und Wasserkrise,Klima- und Wasserkrise,ORG,0.0,0.0,de,1
Turbo-Frühling!,Turbo-Frühling!,ORG,0.0,0.0,de,1
Erneuerbare,Erneuerbare,ORG,0.0,0.0,de,1
Kartellamt,Kartellamt,ORG,0.0,0.0,de,1
Charlo,Charlo,ORG,0.0,0.0,de,1
Makita DUB363PT2V,Makita DUB363PT2V,ORG,0.9,0.0,de,1
Mittelmeer-Strände,Mittelmeer-Strände,ORG,0.0,0.0,de,1
Dirndlstauden,Dirndlstauden,ORG,0.0,0.0,de,1
maxi…,maxi…,ORG,0.0,0.0,de,1
TAG IN,TAG IN,ORG,0.09999999999999998,0.0,de,1
Mango House,Mango House,ORG,0.0,0.0,de,1
vi,vi,ORG,1.0,0.0,de,1
Salem,Salem,ORG,0.0,0.0,de,1
WMO-Generalsekretär,WMO-Generalsekretär,ORG,0.0,0.0,de,1
DUB363PT2V,DUB363PT2V,ORG,0.0,0.0,de,1
nebeneinanderpicture alliance,nebeneinanderpicture alliance,ORG,0.0,0.0,de,1
Amazon,Amazon,ORG,0.9,0.0,de,1
New… [+12958 chars,New… [+12958 chars,ORG,0.0,0.0,de,1
Telefónica,Telefónica,ORG,0.7,0.0,de,1
Schweizer Bank,Schweizer Bank,ORG,0.0,0.0,de,1
Großverbraucher +++ Deutschland,Großverbraucher +++ Deutschland,ORG,0.0,0.0,de,1
Friedrich-Loeffler,Friedrich-Loeffler,ORG,0.0,0.0,de,1
Drink!,Drink!,ORG,0.0,0.0,de,1
Bunde,Bunde,ORG,0.0,0.0,de,1
Harvard University,Harvard University,ORG,0.0,0.0,de,1
Tanga,Tanga,ORG,0.0,0.0,de,1
Energieproduktion e… Das Solarunternhemen Ascent Solar Technologies,Energieproduktion e… Das Solarunternhemen Ascent Solar Technologies,ORG,0.0,0.0,de,1
MotoGP-Weltmeisterschaft,MotoGP-Weltmeisterschaft,ORG,0.0,0.0,de,1
Ducati,Ducati,ORG,0.0,0.0,de,1
Foto: AP,Foto: AP,ORG,0.0,0.0,de,1
"DWD | ""Wir","DWD | ""Wir",ORG,-0.7,0.0,de,1
BVG-Bus,BVG-Bus,ORG,0.0,0.0,de,1
BVG,BVG,ORG,0.0,0.0,de,1
DR Kongo,DR Kongo,ORG,0.0,0.0,de,1
Europäische Wildkatze,Europäische Wildkatze,ORG,-0.7,0.0,de,1
Bird Paradise,Bird Paradise,ORG,0.0,0.0,de,1
lo…,lo…,ORG,-0.7,0.0,de,1
Temperatur-Absturz,Temperatur-Absturz,ORG,0.0,0.0,de,1
Anti-Israel-BDS,Anti-Israel-BDS,ORG,0.0,0.0,de,1
Lebensräu,Lebensräu,ORG,0.85,0.0,de,1
Tagesspiegel Unterwegs Brandenburg,Tagesspiegel Unterwegs Brandenburg,ORG,0.0,0.0,de,1
Ressou,Ressou,ORG,0.0,0.0,de,1
Adobes,Adobes,ORG,0.0,0.0,de,1
Sh… We use cookies and data to<,Sh… We use cookies and data to<,ORG,0.0,0.0,de,1
Masked Singer'-Finale,Masked Singer'-Finale,ORG,0.0,0.0,de,1
Schweizer Großbank,Schweizer Großbank,ORG,0.0,0.0,de,1
Deutsche Wetterd,Deutsche Wetterd,ORG,0.0,0.0,de,1
Handelsblatt Today,Handelsblatt Today,ORG,0.0,0.0,de,1
Landwirtschaftsministeriums,Landwirtschaftsministeriums,ORG,0.0,0.0,de,1
NOVOFLEX,NOVOFLEX,ORG,0.0,0.0,de,1
Masters,Masters,ORG,0.0,0.0,de,1
Jahresertrags,Jahresertrags,ORG,0.0,0.0,de,1
Zweithöchste Waldbrandwarnstufe,Zweithöchste Waldbrandwarnstufe,ORG,0.7,0.0,de,1
Deutsche Telekom,Deutsche Telekom,ORG,0.0,0.0,de,1
Castel-M neuen Einstellschlitten für Fokusstacking,Castel-M neuen Einstellschlitten für Fokusstacking,ORG,0.0,0.0,de,1
SVUH,SVUH,ORG,0.0,0.0,de,1
Grundwasserspieg,Grundwasserspieg,ORG,0.0,0.0,de,1
Uni Frankfurt,Uni Frankfurt,ORG,0.7,0.0,de,1
Luxus-Karren,Luxus-Karren,ORG,0.0,0.0,de,1
Totalabsturz,Totalabsturz,ORG,-0.7,0.0,de,1
NOVOFLEX Einstellschlitten,NOVOFLEX Einstellschlitten,ORG,0.0,0.0,de,1
Neuen Deutschen Blätter,Neuen Deutschen Blätter,ORG,1.0,0.0,de,1
Osters,Osters,ORG,0.0,0.0,de,1
Faschismus,Faschismus,ORG,1.0,0.0,de,1
Heidelberg,Heidelberg,ORG,-1.0,0.0,de,1
Hessis,Hessis,ORG,1.0,0.0,de,1
House of the Dragon,House of the Dragon,ORG,1.0,0.0,de,1
ADELSWELT,ADELSWELT,ORG,0.0,0.0,de,1
HBO,HBO,ORG,1.0,0.0,de,1
Branchenverbandes Die Papierindustrie,Branchenverbandes Die Papierindustrie,ORG,0.7,0.0,de,1
dre,dre,ORG,0.7,0.0,de,1
Elektroauto,Elektroauto,ORG,0.7,0.0,de,1
lrs,lrs,ORG,0.0,0.0,de,1
Völkl,Völkl,ORG,0.0,0.0,de,1
Bergsturzgebiet,Bergsturzgebiet,ORG,0.0,0.0,de,1
Krypto-Mining |,Krypto-Mining |,ORG,0.0,0.0,de,1
Freien für obdachlose Menschen,Freien für obdachlose Menschen,ORG,0.7,0.0,de,1
RIAS,RIAS,ORG,0.0,0.0,de,1
SPIEGEL-Befragung,SPIEGEL-Befragung,ORG,0.0,0.0,de,1
Bamberg,Bamberg,ORG,0.0,0.0,de,1
Arbeitsgemeinschaft Energiebilanzen,Arbeitsgemeinschaft Energiebilanzen,ORG,0.0,0.0,de,1
News z…,News z…,ORG,0.0,0.0,de,1
pic,pic,ORG,0.0,0.0,de,1
Gasag,Gasag,ORG,0.0,0.0,de,1
Konsequentem Schutz,Konsequentem Schutz,ORG,0.7,0.0,de,1
Immobilienfinanzierers,Immobilienfinanzierers,ORG,0.0,0.0,de,1
NGO,NGO,ORG,0.0,0.0,de,1
Enpal,Enpal,ORG,0.0,0.0,de,1
Fischereiverb,Fischereiverb,ORG,0.0,0.0,de,1
WM-Spielern,WM-Spielern,ORG,0.7,0.0,de,1
Titelmission,Titelmission,ORG,0.0,0.0,de,1
lO Ieunel,lO Ieunel,ORG,0.0,0.0,de,1
MTV,MTV,ORG,0.0,0.0,de,1
Foto: AP/dpa,Foto: AP/dpa,ORG,0.0,0.0,de,1
Jüdischen Studierendenunion Deutschland,Jüdischen Studierendenunion Deutschland,ORG,0.0,0.0,de,1
Oman,Oman,ORG,0.0,0.0,de,1
deutschen Nationalmannschaft,deutschen Nationalmannschaft,ORG,0.0,0.0,de,1
WM-Rekord,WM-Rekord,ORG,0.0,0.0,de,1
xim.gs,xim.gs,ORG,0.0,0.0,de,1
Inforadio,Inforadio,ORG,0.0,0.0,de,1
Verivox,Verivox,ORG,0.0,0.0,de,1
Brücke-Maler,Brücke-Maler,ORG,0.0,0.0,de,1
Stadtwerk,Stadtwerk,ORG,0.0,0.0,de,1
WM-Beginn,WM-Beginn,ORG,0.7,0.0,de,1
Karmesin &amp,Karmesin &amp,ORG,0.0,0.0,de,1
Marvel-Blockbuster Black Panther,Marvel-Blockbuster Black Panther,ORG,0.0,0.0,de,1
PCG-Podcast,PCG-Podcast,ORG,0.0,0.0,de,1
Stadtwerke,Stadtwerke,ORG,0.7,0.0,de,1
EWP,EWP,ORG,0.0,0.0,de,1
Sequoia Capital,Sequoia Capital,ORG,0.0,0.0,de,1
Deuts,Deuts,ORG,0.0,0.0,de,1
RMA-Abwicklung,RMA-Abwicklung,ORG,0.0,0.0,de,1
Board of Directors,Board of Directors,ORG,0.0,0.0,de,1
Bundeskan,Bundeskan,ORG,0.0,0.0,de,1
Foto: Getty images,Foto: Getty images,ORG,0.0,0.0,de,1
KabelsalatDie,KabelsalatDie,ORG,-0.7,0.0,de,1
Energie Burgenland,Energie Burgenland,ORG,0.0,0.0,de,1
Diesel-Autos,Diesel-Autos,ORG,0.3333333333333333,0.0,de,1
Europäische Gerichtshof,Europäische Gerichtshof,ORG,0.3333333333333333,0.0,de,1
Europäischer Gerichtshof,Europäischer Gerichtshof,ORG,1.0,0.0,de,1
Organisationskomitee,Organisationskomitee,ORG,0.0,0.0,de,1
Wohnungsgesellschaften,Wohnungsgesellschaften,ORG,0.0,0.0,de,1
Meinungsforschungsinstituts Civey für uns… [+1507 chars,Meinungsforschungsinstituts Civey für uns… [+1507 chars,ORG,0.0,0.0,de,1
Blackout,Blackout,ORG,0.0,0.0,de,1
Deutschen Wetterdienst für Höchsttemperaturen,Deutschen Wetterdienst für Höchsttemperaturen,ORG,0.85,0.0,de,1
TC VR S,TC VR S,ORG,1.0,0.0,de,1
Badischen Neuesten N,Badischen Neuesten N,ORG,0.5,0.0,de,1
DGFM,DGFM,ORG,0.0,0.0,de,1
Deutschen Gesellschaft für Mykologie,Deutschen Gesellschaft für Mykologie,ORG,0.0,0.0,de,1
Humboldt Forum,Humboldt Forum,ORG,1.0,0.0,de,1
DFB-Präsident,DFB-Präsident,ORG,0.0,0.0,de,1
deutsche Innenministerin,deutsche Innenministerin,ORG,0.0,0.0,de,1
IFO-Instituts,IFO-Instituts,ORG,0.0,0.0,de,1
Burgenland Energie,Burgenland Energie,ORG,0.7,0.0,de,1
"Foto: dpa) 
","Foto: dpa) 
",ORG,0.0,0.0,de,1
Bosporus-Bypass,Bosporus-Bypass,ORG,0.7,0.0,de,1
Erneuerbare EnergienDie,Erneuerbare EnergienDie,ORG,0.0,0.0,de,1
ueekenaepeu nup pep en lnu,ueekenaepeu nup pep en lnu,ORG,0.0,0.0,de,1
Snowden,Snowden,ORG,0.0,0.0,de,1
Alexande,Alexande,ORG,0.0,0.0,de,1
Repräsentantenhaus,Repräsentantenhaus,ORG,0.0,0.0,de,1
Wirtschaftsweise für mehr Atomkraft,Wirtschaftsweise für mehr Atomkraft,ORG,-0.35,0.0,de,1
Flächennutzungsplans,Flächennutzungsplans,ORG,-1.0,0.0,de,1
Berliner Grünen-Fraktion,Berliner Grünen-Fraktion,ORG,0.0,0.0,de,1
Grünen-Fraktion,Grünen-Fraktion,ORG,0.0,0.0,de,1
Sachverständigenkrats,Sachverständigenkrats,ORG,0.0,0.0,de,1
Sachverständigenrats zur deutschen Wirtschaftspolitik,Sachverständigenrats zur deutschen Wirtschaftspolitik,ORG,0.0,0.0,de,1
EEA,EEA,ORG,0.0,0.0,de,1
Europäischen Umweltagentur,Europäischen Umweltagentur,ORG,0.0,0.0,de,1
Schnee-Star Maria Höfl-Riesch,Schnee-Star Maria Höfl-Riesch,ORG,0.0,0.0,de,1
Reuters,Reuters,ORG,0.0,0.0,de,1
Stadtwerke Bad Tölz,Stadtwerke Bad Tölz,ORG,0.0,0.0,de,1
Tölzer Stadtwerke,Tölzer Stadtwerke,ORG,0.7,0.0,de,1
Innenministeriums,Innenministeriums,ORG,0.0,0.0,de,1
Chantal-Fleur Sandjon,Chantal-Fleur Sandjon,ORG,0.7,0.0,de,1
BILD-Besuch,BILD-Besuch,ORG,0.0,0.0,de,1
Rechtsextremen,Rechtsextremen,ORG,0.0,0.0,de,1
WEB.DE News,WEB.DE News,ORG,0.0,0.0,de,1
Corona-Rekordwerte,Corona-Rekordwerte,ORG,0.0,0.0,de,1
ISTA,ISTA,ORG,1.0,0.0,de,1
ISTA-Präsident Henzinger,ISTA-Präsident Henzinger,ORG,0.0,0.0,de,1
Bundesamt für Soziale…,Bundesamt für Soziale…,ORG,0.0,0.0,de,1
GKV,GKV,ORG,0.0,0.0,de,1
KWS,KWS,ORG,0.0,0.0,de,1
Technischen Universität,Technischen Universität,ORG,0.0,0.0,de,1
Bund Naturschutz Bayern,Bund Naturschutz Bayern,ORG,0.0,0.0,de,1
Bund Naturschutz tagt,Bund Naturschutz tagt,ORG,0.0,0.0,de,1
untâ€,untâ€,ORG,0.7,0.0,de,1
GOES,GOES,ORG,0.7,0.0,de,1
mpg.de,mpg.de,ORG,1.0,0.0,de,1
Gendersternchen,Gendersternchen,ORG,0.0,0.0,de,1
SSPS,SSPS,ORG,0.0,0.0,de,1
Gaspreis-Paket,Gaspreis-Paket,ORG,0.0,0.0,de,1
Grüne GentechnikIn,Grüne GentechnikIn,ORG,0.7,0.0,de,1
Universität Münster,Universität Münster,ORG,-0.7,0.0,de,1
Do…,Do…,ORG,0.0,0.0,de,1
Schweizer Armee,Schweizer Armee,ORG,0.0,0.0,de,1
Ethikrat,Ethikrat,ORG,0.0,0.0,de,1
sa…,sa…,ORG,-1.0,0.0,de,1
BWM,BWM,ORG,0.0,0.0,de,1
Zoom,Zoom,ORG,0.0,0.0,de,1
Energoatom,Energoatom,ORG,0.0,0.0,de,1
Umbauwerke s… [+6143 chars,Umbauwerke s… [+6143 chars,ORG,0.0,0.0,de,1
Breitband,Breitband,ORG,0.0,0.0,de,1
BVB-Profis,BVB-Profis,ORG,0.0,0.0,de,1
PwC Schlüsselsektoren,PwC Schlüsselsektoren,ORG,0.0,0.0,de,1
PwC,PwC,ORG,0.0,0.0,de,1
Omio,Omio,ORG,0.0,0.0,de,1
Liveblog: ++ EVP-Chef Weber,Liveblog: ++ EVP-Chef Weber,ORG,0.0,0.0,de,1
Nordrhein-WestfalenViele,Nordrhein-WestfalenViele,ORG,0.0,0.0,de,1
Kommissionsvorschlag für einen Deckel,Kommissionsvorschlag für einen Deckel,ORG,0.0,0.0,de,1
BBK,BBK,ORG,-1.0,0.0,de,1
DarynaGladun,DarynaGladun,ORG,0.7,0.0,de,1
Glatteis-Unfall,Glatteis-Unfall,ORG,0.0,0.0,de,1
Regionalliga Nordost,Regionalliga Nordost,ORG,0.0,0.0,de,1
Strukturen,Strukturen,ORG,0.0,0.0,de,1
Scorpions,Scorpions,ORG,0.0,0.0,de,1
Fl…,Fl…,ORG,0.85,0.0,de,1
US-Muscle-Cars,US-Muscle-Cars,ORG,0.7,0.0,de,1
ViveLaCar Abo-Deal,ViveLaCar Abo-Deal,ORG,0.0,0.0,de,1
Nachrichten - NDR.de,Nachrichten - NDR.de,ORG,0.0,0.0,de,1
Surfliner,Surfliner,ORG,0.0,0.0,de,1
Pacific Surfliner,Pacific Surfliner,ORG,0.0,0.0,de,1
Siemens,Siemens,ORG,0.5666666666666667,0.0,de,1
Dein SPIEGEL,Dein SPIEGEL,ORG,0.0,0.0,de,1
ple ple,ple ple,ORG,0.0,0.0,de,1
VOvetlpeknleoelute,VOvetlpeknleoelute,ORG,0.0,0.0,de,1
19.11.2022,19.11.2022,ORG,0.0,0.0,de,1
SPIEGEL-Wirtschaftsred,SPIEGEL-Wirtschaftsred,ORG,0.0,0.0,de,1
ntv,ntv,ORG,0.0,0.0,de,1
Vbw-,Vbw-,ORG,0.0,0.0,de,1
Bef…,Bef…,ORG,0.0,0.0,de,1
Münchner Ifo-Institut,Münchner Ifo-Institut,ORG,0.0,0.0,de,1
Fremdenhass,Fremdenhass,ORG,0.0,0.0,de,1
IPON,IPON,ORG,0.0,0.0,de,1
Peking Qatar,Peking Qatar,ORG,0.0,0.0,de,1
SolarthermieSolarthermieanlagen,SolarthermieSolarthermieanlagen,ORG,0.0,0.0,de,1
StrompreiseDeutschlands,StrompreiseDeutschlands,ORG,0.7,0.0,de,1
Temperaturschocks,Temperaturschocks,ORG,-0.3375,0.0,de,1
Energie-Unternehmen Rondo Energy,Energie-Unternehmen Rondo Energy,ORG,0.0,0.0,de,1
Doha,Doha,ORG,0.0,0.0,de,1
Tierschüt… Jedes Jahr,Tierschüt… Jedes Jahr,ORG,0.21999999999999997,0.0,de,1
Weihnachtsmann,Weihnachtsmann,ORG,0.0,0.0,de,1
Flower Power,Flower Power,ORG,0.0,0.0,de,1
Me­tropoltheater,Me­tropoltheater,ORG,0.0,0.0,de,1
BER,BER,ORG,-1.0,0.0,de,1
ISW,ISW,ORG,0.0,0.0,de,1
Enercon,Enercon,ORG,0.0,0.0,de,1
TGIQF,TGIQF,ORG,0.0,0.0,de,1
Deutsche Wette…,Deutsche Wette…,ORG,-0.7,0.0,de,1
Germ,Germ,ORG,0.0,0.0,de,1
IT-Verbände,IT-Verbände,ORG,0.7,0.0,de,1
Energiemangel,Energiemangel,ORG,0.0,0.0,de,1
Deutscher Gasspeicher-Füllstand,Deutscher Gasspeicher-Füllstand,ORG,0.0,0.0,de,1
Osteseepipline,Osteseepipline,ORG,1.0,0.0,de,1
E...,E...,ORG,0.0,0.0,de,1
Ölpipeline Druschba,Ölpipeline Druschba,ORG,-1.0,0.0,de,1
SWM-Chef,SWM-Chef,ORG,-1.0,0.0,de,1
IMK,IMK,ORG,0.0,0.0,de,1
Hans-Böckler-Stiftung,Hans-Böckler-Stiftung,ORG,0.7,0.0,de,1
Berlin Europas,Berlin Europas,ORG,0.0,0.0,de,1
Labour-Partei,Labour-Partei,ORG,0.0,0.0,de,1
GewÃ¤ssern,GewÃ¤ssern,ORG,0.0,0.0,de,1
Bohrun,Bohrun,ORG,0.0,0.0,de,1
Ölkonzern,Ölkonzern,ORG,0.0,0.0,de,1
Verbraucherzentrale für sozial,Verbraucherzentrale für sozial,ORG,1.0,0.0,de,1
Bitkom,Bitkom,ORG,0.0,0.0,de,1
Bundesparteitag,Bundesparteitag,ORG,0.0,0.0,de,1
Altgebäude-Solarpflicht,Altgebäude-Solarpflicht,ORG,0.0,0.0,de,1
Spiege,Spiege,ORG,0.0,0.0,de,1
EU-Gipfel,EU-Gipfel,ORG,0.0,0.0,de,1
Aldi Nord,Aldi Nord,ORG,0.0,0.0,de,1
europäischen E,europäischen E,ORG,0.0,0.0,de,1
AKW-Weiterbetrieb,AKW-Weiterbetrieb,ORG,0.7,0.0,de,1
Demons­tra­tion,Demons­tra­tion,ORG,-1.0,0.0,de,1
Gewerkschaftler,Gewerkschaftler,ORG,-0.35,0.0,de,1
DafÃ¼r,DafÃ¼r,ORG,0.0,0.0,de,1
Sparen!,Sparen!,ORG,0.0,0.0,de,1
Müssen!,Müssen!,ORG,0.0,0.0,de,1
Wir!,Wir!,ORG,0.0,0.0,de,1
Chip-Konzerns Infineon,Chip-Konzerns Infineon,ORG,0.0,0.0,de,1
Wetterinstitute,Wetterinstitute,ORG,0.0,0.0,de,1
Deutsche Feuerwehrve,Deutsche Feuerwehrve,ORG,0.0,0.0,de,1
Contra AKW-Laufzeitverlängerung,Contra AKW-Laufzeitverlängerung,ORG,0.0,0.0,de,1
Pro,Pro,ORG,0.0,0.0,de,1
Überlebenstechniken,Überlebenstechniken,ORG,0.0,0.0,de,1
