,phrase,label,sentiment,subjectivity,language,count
Preisfiasko,Preisfiasko,LOC,0.0,0.0,de,1
Pipeline Eastmed.,Pipeline Eastmed.,LOC,0.7,0.0,de,1
Sidney.,Sidney.,LOC,0.0,0.0,de,1
München:,München:,LOC,0.0,0.0,de,1
Psychoaktive,Psychoaktive,LOC,0.0,0.0,de,1
Kräftiger Regen von,Kräftiger Regen von,LOC,0.0,0.0,de,1
Langfristverträge,Langfristverträge,LOC,0.0,0.0,de,1
Deutschland:,Deutschland:,LOC,0.0,0.0,de,1
Estlands,Estlands,LOC,0.0,0.0,de,1
Estland,Estland,LOC,0.0,0.0,de,1
Kiews,Kiews,LOC,0.0,0.0,de,1
Berliner Messegelände,Berliner Messegelände,LOC,0.0,1.0,de,1
Nordeuropa,Nordeuropa,LOC,0.0,0.0,de,1
Naturschützern.,Naturschützern.,LOC,0.0,0.0,de,1
Sachsen-Anhalt: Temperaturen,Sachsen-Anhalt: Temperaturen,LOC,0.0,0.0,de,1
Berliner Wälder: Eine Wette auf die Zukunft,Berliner Wälder: Eine Wette auf die Zukunft,LOC,0.0,0.0,de,1
Berliner Wälder,Berliner Wälder,LOC,-1.0,0.0,de,1
Dinosaurierart,Dinosaurierart,LOC,0.0,0.0,de,1
Transsylvanien,Transsylvanien,LOC,0.0,0.0,de,1
Marseille,Marseille,LOC,0.0,0.0,de,1
Barcelona,Barcelona,LOC,0.0,0.0,de,1
Freising: Künftige Felder,Freising: Künftige Felder,LOC,0.0,0.0,de,1
Brüssel:,Brüssel:,LOC,0.7,0.0,de,1
Nordbahnhhof-Areal,Nordbahnhhof-Areal,LOC,0.7,0.0,de,1
Freie Mitte,Freie Mitte,LOC,0.0,0.0,de,1
Zypern,Zypern,LOC,0.0,0.0,de,1
Donâ€¦ [+32,Donâ€¦ [+32,LOC,0.0,0.0,de,1
Agenda,Agenda,LOC,0.0,0.0,de,1
Energiepreispauschale,Energiepreispauschale,LOC,0.0,0.0,de,1
Sta…,Sta…,LOC,0.0,1.0,de,1
Belgien,Belgien,LOC,0.0,0.0,de,1
Esten,Esten,LOC,0.0,0.0,de,1
Energiekrise:,Energiekrise:,LOC,0.0,0.0,de,1
Estland beispie…,Estland beispie…,LOC,0.0,0.0,de,1
Rostocker Hafen,Rostocker Hafen,LOC,0.0,0.3333333333333333,de,1
Finanzministerium,Finanzministerium,LOC,0.0,0.0,de,1
Ministerrunden,Ministerrunden,LOC,1.0,0.0,de,1
Ifo-Geschäftsklima,Ifo-Geschäftsklima,LOC,0.0,0.0,de,1
Münchner Ifo-Institut,Münchner Ifo-Institut,LOC,0.0,0.0,de,1
"München, Energ…","München, Energ…",LOC,0.0,0.0,de,1
Rom,Rom,LOC,0.0,0.0,de,1
Kunsthalle Bremen,Kunsthalle Bremen,LOC,0.0,0.0,de,1
Andalusien,Andalusien,LOC,0.0,0.0,de,1
Andalusieâ€¦,Andalusieâ€¦,LOC,0.0,0.0,de,1
Tagesspiegel-Newsletter Checkpoint,Tagesspiegel-Newsletter Checkpoint,LOC,0.0,1.0,de,1
Iberische Halbinsel,Iberische Halbinsel,LOC,0.0,0.0,de,1
Ã¼bâ€¦,Ã¼bâ€¦,LOC,0.0,1.0,de,1
BjÃ¶rn Alexandâ€¦ [+4960 chars],BjÃ¶rn Alexandâ€¦ [+4960 chars],LOC,-0.7,0.0,de,1
Lichtblicke,Lichtblicke,LOC,0.0,0.0,de,1
Weihnachtsbeleuchtung Lucy,Weihnachtsbeleuchtung Lucy,LOC,0.0,0.0,de,1
Montreal: Der Natur in,Montreal: Der Natur in,LOC,-1.0,0.0,de,1
Planetarium der Hansestadt,Planetarium der Hansestadt,LOC,0.0,0.0,de,1
San Casciano dei Bagni,San Casciano dei Bagni,LOC,0.0,0.0,de,1
Schottland,Schottland,LOC,0.0,0.0,de,1
Auskühlen,Auskühlen,LOC,0.0,0.0,de,1
Paket Butter,Paket Butter,LOC,0.0,1.0,de,1
Telefon-Aktion,Telefon-Aktion,LOC,0.7,0.0,de,1
Altonaer Museum,Altonaer Museum,LOC,0.0,0.0,de,1
18.11..,18.11..,LOC,0.0,0.0,de,1
Athen:,Athen:,LOC,0.7,0.0,,1
Wintermodus,Wintermodus,LOC,0.0,0.0,de,1
Ludwig-Erhard-Saal,Ludwig-Erhard-Saal,LOC,0.0,0.0,de,1
Wirtschaftsministeriums,Wirtschaftsministeriums,LOC,0.0,0.0,de,1
Katar?,Katar?,LOC,0.0,0.0,de,1
"Fürstenfeldbruck: ""Ganzjahresreifen","Fürstenfeldbruck: ""Ganzjahresreifen",LOC,0.0,0.0,de,1
Aufgemerkt: Audi-Chef,Aufgemerkt: Audi-Chef,LOC,0.0,0.0,de,1
Hotelrechnungen,Hotelrechnungen,LOC,0.0,1.0,de,1
Heftiger Schneesturm,Heftiger Schneesturm,LOC,0.0,0.0,de,1
US-Bundesstaat,US-Bundesstaat,LOC,0.0,0.0,de,1
Wien/Frank…,Wien/Frank…,LOC,0.0,0.0,de,1
Verrottende,Verrottende,LOC,0.0,0.0,de,1
Highlands,Highlands,LOC,0.0,0.0,de,1
Sachsen-Anhalts,Sachsen-Anhalts,LOC,0.0,0.0,de,1
Landkreises Erie County,Landkreises Erie County,LOC,0.0,0.0,de,1
Wettervorhersage: Schnee im Harz,Wettervorhersage: Schnee im Harz,LOC,0.0,0.0,de,1
Tübingen,Tübingen,LOC,0.0,0.0,de,1
Kreuzberger Prinzenbad,Kreuzberger Prinzenbad,LOC,0.0,0.0,de,1
Kiew:,Kiew:,LOC,0.0,0.0,de,1
Ukraine+++.,Ukraine+++.,LOC,0.0,0.0,de,1
Cyberwährungen,Cyberwährungen,LOC,0.0,0.0,de,1
Wetter: Temperaturen,Wetter: Temperaturen,LOC,0.0,0.0,de,1
Raketen-Kampagne,Raketen-Kampagne,LOC,0.0,0.0,de,1
Board.,Board.,LOC,0.0,0.0,de,1
Board of Directors.,Board of Directors.,LOC,0.0,0.0,de,1
Boardsitzungen,Boardsitzungen,LOC,0.0,0.0,de,1
Europäern,Europäern,LOC,0.7,0.0,de,1
Paris.,Paris.,LOC,0.0,0.0,de,1
Schneefallgebiet,Schneefallgebiet,LOC,0.0,0.0,de,1
Kreml,Kreml,LOC,0.0,0.0,de,1
bekloppte,bekloppte,LOC,0.0,0.0,de,1
London/Paris/Madrid.,London/Paris/Madrid.,LOC,0.0,0.0,de,1
Katar.,Katar.,LOC,0.0,0.0,de,1
Landkreise,Landkreise,LOC,0.0,0.0,de,1
Halland,Halland,LOC,0.0,0.0,de,1
Planetarium Hamburg,Planetarium Hamburg,LOC,0.0,0.0,de,1
Kaliforniens Highway,Kaliforniens Highway,LOC,0.0,0.0,de,1
ViveLaCar Abo-Deal: Dodge Challenger,ViveLaCar Abo-Deal: Dodge Challenger,LOC,0.0,0.0,de,1
Luxemburg.,Luxemburg.,LOC,0.0,0.0,de,1
Berlin/Brüssel,Berlin/Brüssel,LOC,0.0,0.0,de,1
Heizen,Heizen,LOC,0.0,0.0,de,1
Laub-Räumpflicht,Laub-Räumpflicht,LOC,0.0,0.0,de,1
Erdgas-Speicher,Erdgas-Speicher,LOC,0.0,0.0,de,1
Energieverbände,Energieverbände,LOC,0.0,1.0,de,1
Stadtwerken,Stadtwerken,LOC,0.0,0.0,de,1
Niederrhein,Niederrhein,LOC,0.7,0.0,de,1
Glatteis-Unfall,Glatteis-Unfall,LOC,0.0,0.0,de,1
Kreis Kleve:,Kreis Kleve:,LOC,0.0,0.0,de,1
Flughafen ei…,Flughafen ei…,LOC,-1.0,0.0,de,1
Herbstferienreisenden,Herbstferienreisenden,LOC,-1.0,0.0,de,1
Ottobrunner,Ottobrunner,LOC,-1.0,0.0,de,1
Adlershof,Adlershof,LOC,0.0,0.0,de,1
Vereinigten Arabischen Emiraten.«,Vereinigten Arabischen Emiraten.«,LOC,0.0,0.0,de,1
Männer,Männer,LOC,-1.0,0.0,de,1
Buslinien X732,Buslinien X732,LOC,0.0,0.0,de,1
Russland-Krise: Audi-Chef,Russland-Krise: Audi-Chef,LOC,0.0,0.0,de,1
Nudelwasser,Nudelwasser,LOC,0.0,0.0,de,1
Kirchheim: Kirsche und Kiefer,Kirchheim: Kirsche und Kiefer,LOC,-1.0,0.0,de,1
Nudeln,Nudeln,LOC,0.0,0.0,de,1
Corona-Infizierte,Corona-Infizierte,LOC,0.0,1.0,de,1
Krankenhäusern.,Krankenhäusern.,LOC,0.0,0.0,de,1
Hannover.,Hannover.,LOC,0.0,0.0,de,1
Kaminöfen.,Kaminöfen.,LOC,0.0,0.0,de,1
Wettervorhersage: Regen und Wolken,Wettervorhersage: Regen und Wolken,LOC,0.0,0.0,de,1
Wetter: Schnee in Teilen,Wetter: Schnee in Teilen,LOC,0.0,0.0,de,1
Bayern.,Bayern.,LOC,0.0,0.0,de,1
Freistaat k…,Freistaat k…,LOC,0.0,0.0,de,1
Klimaschützer-Elite,Klimaschützer-Elite,LOC,0.0,0.0,de,1
Zev,Zev,LOC,0.0,0.0,de,1
Wetter: DWD:,Wetter: DWD:,LOC,0.0,0.0,de,1
Herbstliches Laub,Herbstliches Laub,LOC,0.7,0.0,de,1
Wetter: Schnee und Regen,Wetter: Schnee und Regen,LOC,0.0,0.0,de,1
Post,Post,LOC,0.7,0.0,de,1
Audi-Chef,Audi-Chef,LOC,0.0,0.0,de,1
Schneesturm,Schneesturm,LOC,0.7,0.0,de,1
Freitag gera…,Freitag gera…,LOC,0.0,0.0,de,1
